id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,isDefault,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
975,16000.0,5,9.93,339.41,B,B2,184.0,10+ years,0,120000.0,0,2017-05-01,0,0,120.0,21,12.9,0.0,740.0,744.0,19.0,0.0,0.0,41114.0,19.4,37.0,0,0,Jan-1974,0.0,1.0,0.0,11.0,13.0,13.0,14.0,19.0,5.0,17.0,29.0,13.0,19.0,0.0,0.0,0.0,2.0
976,36800.0,5,30.65,1205.34,F,F4,115149.0,10+ years,2,70000.0,2,2017-09-01,0,0,688.0,23,42.23,0.0,700.0,704.0,21.0,0.0,0.0,20822.0,48.3,30.0,0,1,Nov-1998,0.0,1.0,2.0,4.0,10.0,10.0,6.0,7.0,11.0,15.0,17.0,11.0,21.0,0.0,0.0,0.0,5.0
977,21150.0,3,15.77,741.18,D,D1,184.0,5 years,0,52000.0,1,2015-12-01,0,0,75.0,33,26.17,0.0,685.0,689.0,10.0,1.0,0.0,16582.0,63.5,32.0,1,0,Apr-1998,0.0,1.0,0.0,4.0,6.0,6.0,4.0,14.0,9.0,7.0,20.0,6.0,10.0,0.0,0.0,0.0,4.0
978,12000.0,3,11.44,395.37,B,B4,12087.0,4 years,1,85000.0,1,2016-11-01,0,0,152.0,14,11.48,0.0,680.0,684.0,11.0,0.0,0.0,12855.0,59.2,18.0,0,0,Aug-2008,0.0,1.0,1.0,4.0,6.0,6.0,5.0,6.0,2.0,10.0,16.0,6.0,11.0,0.0,0.0,0.0,3.0
979,15600.0,3,10.99,510.66,B,B4,961.0,4 years,1,73999.0,0,2015-02-01,0,4,211.0,19,14.89,0.0,660.0,664.0,14.0,0.0,0.0,15721.0,59.8,23.0,0,0,Nov-1996,4.0,1.0,0.0,9.0,13.0,13.0,9.0,10.0,7.0,13.0,16.0,13.0,14.0,0.0,0.0,0.0,3.0
980,18500.0,3,10.99,605.58,B,B4,5296.0,1 year,0,55000.0,1,2016-10-01,0,0,619.0,11,14.68,0.0,690.0,694.0,8.0,1.0,1.0,4926.0,18.0,15.0,1,0,Jan-2003,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,9.0,6.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0
981,14000.0,5,24.08,403.41,F,F2,169828.0,3 years,0,65000.0,0,2014-07-01,1,2,48.0,10,15.42,1.0,660.0,664.0,7.0,0.0,0.0,6021.0,73.4,12.0,0,0,Jan-2003,5.0,1.0,0.0,1.0,5.0,5.0,1.0,2.0,4.0,5.0,7.0,5.0,7.0,0.0,0.0,0.0,0.0
982,5000.0,3,14.49,172.09,C,C4,385.0,7 years,2,85400.0,2,2016-09-01,0,0,570.0,43,19.83,0.0,665.0,669.0,11.0,0.0,0.0,11077.0,57.1,40.0,0,0,Apr-1985,0.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,32.0,5.0,8.0,4.0,11.0,0.0,0.0,0.0,13.0
983,18000.0,5,7.34,359.32,A,A4,54.0,,0,65000.0,2,2018-05-01,0,2,602.0,48,18.74,0.0,775.0,779.0,10.0,0.0,0.0,7459.0,22.8,24.0,0,0,Oct-1965,5.0,1.0,0.0,2.0,3.0,3.0,5.0,10.0,4.0,6.0,15.0,3.0,10.0,0.0,0.0,0.0,3.0
984,5000.0,3,11.47,164.81,B,B5,7059.0,1 year,1,31000.0,2,2016-03-01,0,0,74.0,30,18.39,2.0,660.0,664.0,7.0,0.0,0.0,3620.0,61.4,14.0,0,0,Oct-2009,2.0,1.0,0.0,0.0,4.0,4.0,1.0,1.0,4.0,5.0,10.0,4.0,7.0,0.0,0.0,1.0,1.0
985,8425.0,3,18.99,308.79,E,E1,184.0,4 years,1,80000.0,1,2016-02-01,0,1,200.0,22,7.22,0.0,675.0,679.0,6.0,0.0,0.0,1459.0,29.8,9.0,0,0,Dec-2001,1.0,1.0,1.0,4.0,4.0,4.0,5.0,7.0,2.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,2.0
986,2800.0,3,9.49,89.68,B,B2,8038.0,8 years,1,39900.0,0,2015-02-01,0,0,167.0,8,24.21,0.0,700.0,704.0,4.0,0.0,0.0,6269.0,95.0,7.0,0,0,Oct-2003,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0
987,2750.0,3,11.53,90.73,B,B5,9392.0,2 years,1,43000.0,0,2015-05-01,0,0,397.0,35,17.56,0.0,685.0,689.0,6.0,1.0,1.0,1435.0,19.7,13.0,1,0,Jan-2007,0.0,1.0,0.0,4.0,4.0,4.0,4.0,10.0,3.0,4.0,10.0,4.0,6.0,0.0,0.0,0.0,1.0
988,8000.0,3,14.03,273.54,C,C2,54.0,,2,34000.0,1,2018-05-01,0,0,52.0,19,26.33,0.0,695.0,699.0,6.0,0.0,0.0,7133.0,66.7,26.0,0,0,Aug-2003,0.0,1.0,0.0,3.0,4.0,4.0,3.0,4.0,20.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,2.0
989,10000.0,3,8.38,315.12,B,B1,7053.0,4 years,0,165000.0,1,2015-12-01,0,2,66.0,14,18.57,0.0,675.0,679.0,14.0,0.0,0.0,16604.0,91.2,35.0,0,0,Oct-1995,5.0,1.0,2.0,2.0,6.0,6.0,2.0,7.0,11.0,9.0,18.0,7.0,14.0,0.0,0.0,0.0,4.0
990,15000.0,3,6.62,460.56,A,A2,2939.0,7 years,1,94000.0,1,2014-02-01,0,4,414.0,0,15.97,0.0,720.0,724.0,10.0,0.0,0.0,16652.0,69.4,36.0,0,0,Aug-2000,4.0,1.0,0.0,4.0,4.0,4.0,4.0,9.0,18.0,6.0,18.0,4.0,10.0,0.0,0.0,0.0,2.0
991,12000.0,3,10.91,392.36,B,B4,54.0,,2,60000.0,0,2017-12-01,0,0,314.0,0,1.81,1.0,665.0,669.0,5.0,0.0,0.0,39.0,1.0,12.0,0,1,May-1993,0.0,1.0,6.0,1.0,1.0,1.0,2.0,8.0,1.0,4.0,10.0,1.0,5.0,0.0,0.0,1.0,1.0
992,3250.0,3,21.67,123.57,E,E5,81884.0,4 years,2,30000.0,1,2015-05-01,1,2,36.0,13,3.12,0.0,700.0,704.0,5.0,0.0,0.0,294.0,4.9,8.0,1,0,Jan-2005,5.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,1.0,5.0,7.0,3.0,5.0,0.0,0.0,0.0,3.0
993,20000.0,5,19.52,524.56,E,E2,3453.0,8 years,2,69300.0,2,2014-06-01,1,0,167.0,8,18.86,0.0,660.0,664.0,20.0,0.0,0.0,20095.0,67.2,33.0,0,0,Nov-1994,0.0,1.0,0.0,9.0,16.0,16.0,10.0,15.0,3.0,19.0,30.0,16.0,20.0,0.0,0.0,0.0,3.0
994,7800.0,3,12.49,260.91,B,B4,974.0,1 year,2,102000.0,1,2014-04-01,0,0,134.0,8,13.06,0.0,670.0,674.0,5.0,0.0,0.0,5090.0,78.3,33.0,0,0,Dec-1996,0.0,1.0,6.0,2.0,3.0,3.0,2.0,10.0,12.0,3.0,17.0,3.0,5.0,0.0,0.0,0.0,3.0
995,8000.0,3,9.44,256.04,B,B1,302.0,1 year,0,98000.0,1,2017-12-01,0,2,619.0,11,6.99,0.0,690.0,694.0,11.0,1.0,1.0,18414.0,60.2,14.0,0,0,May-2003,5.0,1.0,0.0,4.0,7.0,7.0,5.0,5.0,1.0,9.0,10.0,7.0,10.0,0.0,0.0,0.0,2.0
996,5000.0,3,12.35,166.91,B,B4,285706.0,10+ years,1,35000.0,0,2013-07-01,0,0,189.0,9,25.23,0.0,680.0,684.0,12.0,0.0,0.0,4092.0,34.1,25.0,1,0,Jan-2002,70.0,1.0,0.0,2.0,5.0,5.0,4.0,6.0,13.0,9.0,12.0,5.0,12.0,0.0,0.0,0.0,4.0
997,8000.0,3,12.99,269.52,B,B4,38.0,5 years,1,47000.0,1,2013-11-01,1,0,115.0,8,19.67,2.0,680.0,684.0,12.0,0.0,0.0,3776.0,40.2,25.0,1,0,Apr-2005,193.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,15.0,6.0,10.0,2.0,12.0,0.0,0.0,0.0,1.0
998,1500.0,3,14.99,52.0,C,C4,6241.0,10+ years,0,76000.0,1,2016-12-01,0,2,188.0,23,7.66,0.0,745.0,749.0,7.0,0.0,0.0,1056.0,10.1,14.0,0,0,Feb-2001,5.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,6.0,4.0,7.0,1.0,7.0,0.0,0.0,0.0,1.0
999,10075.0,3,19.99,374.38,D,D4,153.0,5 years,0,128000.0,1,2017-04-01,0,0,401.0,24,9.39,0.0,665.0,669.0,7.0,1.0,0.0,2605.0,74.4,9.0,0,0,May-2007,0.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,7.0,0.0,0.0,0.0,3.0
1000,5000.0,3,11.22,164.22,B,B5,10410.0,5 years,0,78000.0,2,2015-12-01,0,4,197.0,4,18.51,0.0,680.0,684.0,17.0,0.0,0.0,2971.0,34.5,37.0,0,0,Nov-2000,4.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,26.0,5.0,9.0,3.0,17.0,0.0,0.0,0.0,3.0
1001,15000.0,5,13.33,343.84,C,C3,5210.0,2 years,0,63000.0,2,2015-05-01,0,0,162.0,2,30.61,0.0,670.0,674.0,19.0,1.0,1.0,7144.0,18.1,45.0,1,0,Aug-1993,0.0,1.0,0.0,3.0,6.0,6.0,5.0,15.0,10.0,14.0,32.0,6.0,16.0,0.0,0.0,0.0,9.0
1002,17000.0,5,13.66,392.58,C,C3,3152.0,7 years,1,100000.0,1,2014-11-01,1,0,134.0,8,14.06,0.0,675.0,679.0,11.0,0.0,0.0,15221.0,75.0,13.0,0,0,Apr-2008,0.0,1.0,0.0,4.0,6.0,6.0,4.0,5.0,3.0,9.0,10.0,6.0,11.0,0.0,0.0,0.0,3.0
1003,25000.0,3,6.49,766.12,A,A2,877.0,1 year,1,63500.0,0,2014-05-01,0,0,108.0,21,23.08,0.0,735.0,739.0,19.0,0.0,0.0,20894.0,37.4,36.0,1,0,Apr-1998,0.0,1.0,0.0,4.0,6.0,6.0,7.0,13.0,17.0,9.0,19.0,6.0,19.0,0.0,0.0,0.0,0.0
1004,25200.0,3,11.48,830.76,B,B5,161.0,3 years,2,67000.0,2,2016-01-01,0,0,784.0,33,11.12,0.0,705.0,709.0,7.0,0.0,0.0,21629.0,89.4,20.0,1,0,Feb-1994,0.0,1.0,0.0,1.0,4.0,4.0,1.0,3.0,6.0,5.0,12.0,4.0,7.0,0.0,0.0,0.0,1.0
1005,3625.0,3,21.45,137.42,D,D5,161.0,< 1 year,0,75000.0,1,2017-07-01,1,5,368.0,3,28.98,0.0,705.0,709.0,8.0,0.0,0.0,11083.0,59.3,14.0,0,0,Feb-1997,6.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,8.0,5.0,6.0,3.0,8.0,0.0,0.0,0.0,1.0
1006,20000.0,3,23.88,783.4,E,E2,2367.0,< 1 year,1,28000.0,0,2017-06-01,1,0,347.0,14,64.73,0.0,665.0,669.0,5.0,0.0,0.0,9185.0,90.0,10.0,1,1,Aug-2006,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,2.0
1007,20000.0,3,8.18,628.39,B,B1,14032.0,10+ years,1,121986.84,2,2015-05-01,0,0,99.0,8,10.17,0.0,700.0,704.0,13.0,0.0,0.0,12734.0,26.1,44.0,0,0,Dec-1987,0.0,1.0,11.0,3.0,5.0,5.0,5.0,19.0,11.0,11.0,30.0,5.0,13.0,0.0,0.0,0.0,1.0
1008,21450.0,5,10.49,460.94,B,B3,101339.0,10+ years,0,43000.0,1,2015-02-01,0,4,377.0,11,23.08,3.0,680.0,684.0,10.0,0.0,0.0,16328.0,72.6,18.0,0,0,Dec-1998,4.0,1.0,0.0,3.0,3.0,3.0,4.0,7.0,4.0,9.0,14.0,3.0,10.0,0.0,0.0,0.0,0.0
1009,15000.0,3,10.99,491.01,B,B4,358570.0,10+ years,1,36000.0,2,2016-08-01,1,4,51.0,13,29.4,0.0,685.0,689.0,10.0,0.0,0.0,23422.0,82.5,17.0,0,0,Apr-1999,4.0,1.0,0.0,4.0,5.0,5.0,7.0,12.0,2.0,8.0,14.0,5.0,10.0,0.0,0.0,0.0,2.0
1010,10000.0,3,5.32,301.15,A,A1,97.0,10+ years,1,65000.0,1,2016-03-01,0,4,459.0,8,10.75,12.0,680.0,684.0,19.0,0.0,0.0,12340.0,54.6,35.0,0,0,Sep-1997,4.0,1.0,25.0,4.0,4.0,4.0,4.0,4.0,29.0,4.0,6.0,4.0,19.0,0.0,0.0,12.0,2.0
1011,16000.0,3,5.32,481.84,A,A1,7616.0,2 years,0,70000.0,0,2015-05-01,0,4,401.0,24,16.5,0.0,720.0,724.0,16.0,0.0,0.0,12924.0,25.1,22.0,0,0,Feb-2004,4.0,1.0,0.0,5.0,8.0,8.0,6.0,8.0,6.0,12.0,15.0,8.0,16.0,0.0,0.0,0.0,1.0
1012,17500.0,3,7.91,547.67,A,A5,56.0,9 years,0,144000.0,0,2016-01-01,0,8,197.0,4,22.03,1.0,710.0,714.0,12.0,0.0,0.0,197797.0,85.4,21.0,0,0,Feb-1974,9.0,1.0,0.0,3.0,4.0,4.0,5.0,10.0,5.0,6.0,12.0,4.0,12.0,0.0,0.0,1.0,0.0
1013,22000.0,5,12.59,495.97,C,C2,17769.0,2 years,0,65000.0,1,2015-11-01,0,0,64.0,14,17.6,0.0,690.0,694.0,8.0,1.0,1.0,18529.0,71.5,20.0,0,0,Jun-1993,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,6.0,6.0,10.0,5.0,8.0,0.0,0.0,0.0,1.0
1014,10000.0,3,9.49,320.29,B,B2,54.0,,0,70000.0,2,2016-07-01,0,0,108.0,21,14.93,0.0,675.0,679.0,14.0,0.0,0.0,9149.0,45.7,34.0,0,0,Sep-1994,0.0,1.0,6.0,1.0,3.0,3.0,1.0,8.0,12.0,5.0,19.0,3.0,14.0,0.0,0.0,0.0,2.0
1015,15000.0,5,8.39,306.96,B,B1,2231.0,< 1 year,0,70000.0,2,2016-05-01,0,4,214.0,41,23.85,0.0,730.0,734.0,12.0,0.0,0.0,11975.0,54.0,32.0,0,0,May-1996,4.0,1.0,0.0,2.0,6.0,6.0,5.0,6.0,11.0,6.0,18.0,6.0,11.0,,0.0,0.0,0.0
1016,32000.0,5,15.61,771.57,D,D1,941.0,6 years,0,85000.0,2,2015-07-01,1,0,259.0,19,31.87,0.0,665.0,669.0,9.0,1.0,1.0,5696.0,61.9,28.0,1,0,Jun-2000,0.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,14.0,2.0,11.0,1.0,9.0,0.0,0.0,0.0,1.0
1017,16800.0,3,9.49,538.08,B,B2,819.0,10+ years,0,94000.0,0,2016-07-01,0,0,343.0,27,27.22,2.0,665.0,669.0,16.0,0.0,0.0,45504.0,75.6,32.0,0,0,Oct-1995,0.0,1.0,0.0,4.0,7.0,7.0,4.0,10.0,12.0,8.0,18.0,7.0,16.0,0.0,0.0,0.0,2.0
1018,20000.0,3,7.89,625.72,A,A5,32755.0,7 years,0,109000.0,2,2016-06-01,0,0,4.0,3,12.8,0.0,705.0,709.0,14.0,1.0,0.0,9849.0,23.0,32.0,1,0,May-2000,0.0,1.0,0.0,3.0,6.0,6.0,9.0,9.0,14.0,6.0,16.0,4.0,14.0,,0.0,0.0,4.0
1019,10000.0,3,7.49,311.02,A,A4,109471.0,10+ years,0,30000.0,1,2015-01-01,0,4,430.0,7,13.24,1.0,675.0,679.0,20.0,0.0,0.0,9746.0,22.2,30.0,1,0,Mar-1975,4.0,1.0,0.0,6.0,8.0,8.0,11.0,14.0,2.0,18.0,25.0,8.0,20.0,0.0,0.0,0.0,4.0
1020,25000.0,5,24.99,733.64,F,F4,17114.0,10+ years,0,100000.0,2,2015-12-01,1,9,785.0,38,22.92,2.0,665.0,669.0,26.0,2.0,2.0,11909.0,39.6,67.0,1,0,Dec-2001,10.0,1.0,1.0,7.0,13.0,13.0,8.0,16.0,22.0,22.0,40.0,13.0,26.0,0.0,0.0,1.0,9.0
1021,8000.0,3,18.24,290.19,D,D5,666.0,5 years,1,99500.0,1,2014-07-01,0,0,162.0,2,10.99,0.0,665.0,669.0,7.0,0.0,0.0,23002.0,75.9,19.0,0,0,Mar-1989,0.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,5.0,6.0,12.0,5.0,7.0,0.0,0.0,0.0,3.0
1022,12000.0,5,14.49,282.28,C,C4,2395.0,2 years,2,55000.0,1,2016-06-01,0,0,484.0,21,12.52,0.0,680.0,684.0,15.0,1.0,1.0,4160.0,20.1,46.0,0,0,Sep-1998,0.0,1.0,0.0,2.0,4.0,4.0,3.0,11.0,15.0,11.0,29.0,4.0,15.0,0.0,0.0,0.0,5.0
1023,2500.0,3,14.99,86.66,C,C4,24037.0,2 years,1,38480.0,0,2016-12-01,0,0,221.0,8,22.33,0.0,690.0,694.0,24.0,0.0,0.0,3368.0,16.0,47.0,0,0,Aug-2008,0.0,1.0,1.0,1.0,4.0,4.0,3.0,7.0,24.0,11.0,22.0,4.0,24.0,0.0,0.0,0.0,5.0
1024,15000.0,5,18.25,382.95,E,E1,98852.0,6 years,0,66000.0,1,2015-02-01,1,0,404.0,22,30.11,0.0,750.0,754.0,12.0,1.0,1.0,1170.0,7.0,25.0,0,0,Jun-1989,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,8.0,6.0,12.0,2.0,12.0,0.0,0.0,0.0,3.0
1025,13900.0,3,12.69,466.28,C,C2,324.0,9 years,2,120000.0,1,2015-10-01,0,0,526.0,20,12.36,1.0,660.0,664.0,9.0,0.0,0.0,12325.0,82.2,27.0,0,0,Mar-1995,0.0,1.0,2.0,3.0,5.0,5.0,3.0,4.0,8.0,7.0,18.0,5.0,9.0,0.0,0.0,1.0,1.0
1026,26250.0,5,12.29,587.78,C,C1,72300.0,5 years,0,119000.0,2,2015-06-01,0,0,363.0,43,15.69,0.0,710.0,714.0,15.0,0.0,0.0,17714.0,31.0,45.0,1,0,Dec-1989,0.0,1.0,1.0,5.0,8.0,8.0,7.0,9.0,24.0,11.0,16.0,8.0,15.0,0.0,0.0,0.0,1.0
1027,3025.0,3,6.07,92.13,A,A2,110538.0,< 1 year,1,150000.0,1,2018-03-01,0,10,185.0,3,1.26,0.0,750.0,754.0,3.0,0.0,0.0,5431.0,11.0,3.0,1,0,Oct-2006,11.0,1.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
1028,28625.0,3,14.98,992.02,C,C3,2707.0,10+ years,0,60000.0,2,2014-01-01,0,0,112.0,23,25.25,0.0,710.0,714.0,19.0,4.0,0.0,14451.0,42.0,47.0,1,0,Nov-1992,38.0,1.0,0.0,4.0,5.0,5.0,6.0,13.0,16.0,14.0,29.0,5.0,19.0,0.0,0.0,0.0,1.0
1029,35000.0,5,11.99,778.38,C,C1,38.0,10+ years,0,90000.0,1,2016-02-01,1,0,188.0,23,16.29,0.0,770.0,774.0,17.0,0.0,0.0,43729.0,43.6,25.0,0,0,Nov-1999,0.0,1.0,0.0,6.0,11.0,11.0,8.0,12.0,1.0,15.0,22.0,11.0,17.0,0.0,0.0,0.0,1.0
1030,13000.0,3,16.29,458.91,D,D2,186222.0,9 years,1,38000.0,1,2014-08-01,1,4,503.0,8,18.73,1.0,665.0,669.0,11.0,1.0,1.0,16695.0,37.9,24.0,1,0,Mar-2002,4.0,1.0,0.0,4.0,8.0,8.0,4.0,10.0,3.0,10.0,20.0,8.0,11.0,0.0,0.0,0.0,4.0
1031,4000.0,3,11.53,131.97,B,B5,196.0,10+ years,1,40000.0,1,2015-10-01,0,0,86.0,35,3.33,0.0,750.0,754.0,6.0,0.0,0.0,3656.0,19.2,9.0,0,0,Jun-2008,0.0,1.0,0.0,2.0,3.0,3.0,3.0,4.0,1.0,6.0,8.0,3.0,6.0,0.0,0.0,0.0,2.0
1032,15000.0,5,15.61,361.67,D,D1,149.0,4 years,1,89000.0,2,2015-08-01,0,0,132.0,12,8.91,0.0,665.0,669.0,9.0,0.0,0.0,7274.0,89.0,11.0,1,0,Jun-1984,0.0,1.0,0.0,2.0,6.0,6.0,1.0,3.0,3.0,6.0,8.0,4.0,8.0,,0.0,0.0,1.0
1033,30000.0,3,11.49,989.14,B,B5,55.0,10+ years,1,197000.0,2,2017-01-01,0,0,221.0,8,15.39,0.0,710.0,714.0,6.0,0.0,0.0,27196.0,86.1,13.0,0,0,Sep-2000,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,10.0,3.0,6.0,0.0,0.0,0.0,1.0
1034,4650.0,3,20.75,174.6,E,E2,857.0,3 years,0,100000.0,1,2016-03-01,1,2,540.0,13,19.19,7.0,660.0,664.0,13.0,0.0,0.0,6110.0,94.0,51.0,1,0,Jun-2004,5.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,43.0,5.0,7.0,5.0,13.0,0.0,0.0,1.0,3.0
1035,21000.0,3,12.74,704.95,C,C1,8480.0,10+ years,1,96000.0,0,2017-03-01,1,0,171.0,8,30.6,0.0,705.0,709.0,12.0,1.0,1.0,4496.0,51.1,29.0,0,0,Aug-1999,0.0,1.0,6.0,2.0,3.0,3.0,2.0,3.0,23.0,4.0,6.0,3.0,12.0,0.0,0.0,0.0,1.0
1036,14000.0,3,16.4,494.97,E,E1,15890.0,10+ years,0,70000.0,1,2011-01-01,0,0,297.0,18,5.42,0.0,670.0,674.0,6.0,0.0,0.0,13082.0,89.0,17.0,1,0,Jun-1998,10309.0,1.0,,,,,,,,,,,,,,,
1037,8000.0,3,11.49,263.78,B,B5,361286.0,8 years,1,75000.0,1,2016-07-01,0,0,290.0,18,16.29,0.0,670.0,674.0,7.0,1.0,0.0,10607.0,44.0,10.0,0,0,Mar-2011,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,6.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,4.0
1038,35000.0,5,13.99,814.21,C,C4,83889.0,8 years,1,124000.0,2,2015-04-01,0,0,216.0,8,24.62,0.0,695.0,699.0,16.0,0.0,0.0,49847.0,77.4,23.0,0,0,Jun-1995,0.0,1.0,0.0,11.0,12.0,12.0,12.0,12.0,7.0,13.0,15.0,12.0,16.0,0.0,0.0,0.0,0.0
1039,14000.0,5,22.15,387.86,E,E5,31.0,2 years,1,55177.0,2,2014-07-01,0,9,125.0,9,23.75,0.0,675.0,679.0,8.0,0.0,0.0,37603.0,89.0,10.0,1,0,Nov-2005,10.0,1.0,0.0,2.0,5.0,5.0,3.0,3.0,3.0,5.0,7.0,5.0,8.0,,0.0,0.0,5.0
1040,5000.0,3,23.99,196.14,E,E2,580.0,5 years,0,147460.0,2,2016-09-01,0,0,144.0,5,34.48,0.0,685.0,689.0,17.0,0.0,0.0,72904.0,68.6,40.0,1,0,Jan-1997,0.0,1.0,0.0,4.0,9.0,9.0,4.0,6.0,23.0,9.0,14.0,9.0,17.0,0.0,0.0,0.0,4.0
1041,20000.0,3,9.17,637.58,B,B2,307.0,9 years,0,59000.0,1,2016-01-01,0,0,194.0,38,24.21,0.0,665.0,669.0,6.0,1.0,1.0,7621.0,57.3,9.0,0,0,Jul-2011,0.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,1.0
1042,6400.0,3,8.9,203.23,A,A5,350380.0,10+ years,0,35000.0,1,2012-02-01,0,5,321.0,1,20.57,0.0,720.0,724.0,6.0,0.0,0.0,21497.0,90.3,28.0,1,0,Sep-1995,60768.0,1.0,,,,,,,,,,,,,,,
1043,4000.0,3,15.59,139.82,C,C5,54.0,10+ years,1,48000.0,1,2016-07-01,0,5,124.0,13,4.1,0.0,670.0,674.0,9.0,0.0,0.0,2146.0,13.2,11.0,0,0,Jul-2006,6.0,1.0,1.0,4.0,6.0,6.0,6.0,7.0,1.0,9.0,10.0,6.0,9.0,0.0,0.0,0.0,5.0
1044,3000.0,3,10.49,97.5,B,B3,4436.0,10+ years,1,53000.0,1,2016-07-01,0,0,51.0,13,7.61,0.0,695.0,699.0,14.0,0.0,0.0,5420.0,19.2,39.0,1,0,Oct-2000,0.0,1.0,0.0,3.0,5.0,5.0,7.0,20.0,5.0,13.0,33.0,5.0,14.0,0.0,0.0,0.0,1.0
1045,6000.0,3,13.35,203.18,C,C2,10874.0,9 years,0,20000.0,1,2014-07-01,1,0,584.0,13,23.83,1.0,690.0,694.0,10.0,0.0,0.0,4637.0,42.5,20.0,1,0,Aug-1985,0.0,1.0,0.0,3.0,6.0,6.0,3.0,6.0,3.0,7.0,12.0,6.0,10.0,0.0,0.0,0.0,3.0
1046,3000.0,3,9.49,96.09,B,B2,179.0,3 years,1,30000.0,0,2016-08-01,0,0,657.0,17,30.36,0.0,720.0,724.0,3.0,0.0,0.0,11516.0,62.9,5.0,0,0,May-2012,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,1.0
1047,27000.0,5,16.49,663.64,D,D3,103148.0,2 years,1,81500.0,1,2015-01-01,1,3,337.0,14,17.39,1.0,665.0,669.0,12.0,0.0,0.0,8559.0,45.3,37.0,0,0,Sep-2005,3.0,1.0,0.0,4.0,5.0,5.0,6.0,6.0,27.0,9.0,10.0,5.0,12.0,0.0,0.0,0.0,1.0
1048,4500.0,3,6.97,138.89,A,A3,97.0,10+ years,0,32000.0,2,2016-03-01,0,4,342.0,21,21.53,4.0,680.0,684.0,13.0,0.0,0.0,58312.0,89.0,32.0,0,0,Nov-1993,4.0,1.0,1.0,5.0,10.0,10.0,12.0,12.0,8.0,10.0,22.0,9.0,12.0,,0.0,1.0,0.0
1049,20000.0,3,11.49,659.43,B,B5,2017.0,2 years,1,110000.0,1,2016-06-01,0,4,48.0,10,16.0,0.0,675.0,679.0,22.0,0.0,0.0,18914.0,58.4,35.0,1,0,Aug-2002,4.0,1.0,0.0,4.0,4.0,4.0,7.0,10.0,23.0,8.0,11.0,4.0,22.0,0.0,0.0,0.0,2.0
1050,8000.0,3,6.89,246.62,A,A3,4290.0,2 years,0,110000.0,1,2015-10-01,0,2,19.0,14,19.92,0.0,730.0,734.0,32.0,0.0,0.0,6377.0,8.1,47.0,0,0,Oct-2001,5.0,1.0,0.0,5.0,7.0,7.0,13.0,18.0,7.0,26.0,36.0,7.0,32.0,0.0,0.0,0.0,6.0
1051,8000.0,3,12.99,269.52,B,B4,12149.0,8 years,1,85150.0,1,2013-11-01,0,0,132.0,12,30.68,0.0,730.0,734.0,14.0,0.0,0.0,14775.0,53.9,22.0,0,0,Mar-2005,0.0,1.0,0.0,4.0,10.0,10.0,5.0,6.0,4.0,12.0,18.0,10.0,14.0,0.0,0.0,0.0,1.0
1052,19675.0,5,24.08,566.93,F,F2,773.0,8 years,0,75000.0,1,2014-10-01,1,0,76.0,26,11.17,0.0,660.0,664.0,10.0,0.0,0.0,23373.0,76.9,11.0,0,0,Jul-2003,0.0,1.0,0.0,5.0,8.0,8.0,5.0,5.0,1.0,9.0,9.0,8.0,10.0,0.0,0.0,0.0,4.0
