id,loanAmnt,term,interestRate,installment,grade,subGrade,employmentTitle,employmentLength,homeOwnership,annualIncome,verificationStatus,issueDate,purpose,postCode,regionCode,dti,delinquency_2years,ficoRangeLow,ficoRangeHigh,openAcc,pubRec,pubRecBankruptcies,revolBal,revolUtil,totalAcc,initialListStatus,applicationType,earliesCreditLine,title,policyCode,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14
801131,8400.0,3,12.05,279.21,C,C1,20.0,10+ years,0,55000.0,2,2015-11-01,4,157.0,8,23.72,1.0,660.0,664.0,11.0,0.0,0.0,9489.0,84.7,44.0,1,0,Feb-1994,4.0,1.0,1.0,0.0,4.0,4.0,1.0,7.0,17.0,7.0,25.0,5.0,11.0,0.0,0.0,0.0,3.0
801132,30000.0,5,14.65,708.2,C,C5,22299.0,1 year,0,120000.0,2,2015-03-01,4,643.0,45,24.54,0.0,700.0,704.0,6.0,0.0,0.0,13123.0,87.5,29.0,0,0,Oct-1988,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,17.0,1.0,6.0,1.0,6.0,0.0,0.0,0.0,2.0
801133,24000.0,3,12.69,805.08,C,C2,62216.0,10+ years,0,71000.0,2,2015-07-01,0,355.0,18,24.0,1.0,710.0,714.0,10.0,0.0,0.0,21931.0,69.2,12.0,1,0,Mar-1999,0.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,1.0,7.0,8.0,6.0,10.0,0.0,0.0,0.0,1.0
801134,10000.0,3,8.18,314.2,B,B1,2477.0,< 1 year,0,73000.0,2,2015-07-01,2,495.0,14,4.7,0.0,790.0,794.0,7.0,0.0,0.0,325.0,1.6,16.0,0,0,Jan-2000,5.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,5.0,5.0,10.0,1.0,7.0,0.0,0.0,0.0,2.0
801135,20000.0,3,5.32,602.3,A,A1,620.0,5 years,0,67000.0,1,2015-10-01,4,104.0,23,12.04,0.0,710.0,714.0,10.0,0.0,0.0,24575.0,41.7,24.0,0,0,Jun-1999,4.0,1.0,2.0,4.0,5.0,5.0,6.0,7.0,6.0,9.0,13.0,5.0,10.0,0.0,0.0,0.0,0.0
801136,6500.0,3,13.66,221.09,C,C3,12050.0,10+ years,0,45000.0,0,2015-01-01,0,480.0,8,21.55,0.0,670.0,674.0,10.0,0.0,0.0,23993.0,90.5,24.0,1,0,Sep-1996,0.0,1.0,0.0,4.0,7.0,7.0,4.0,6.0,8.0,8.0,15.0,7.0,10.0,0.0,0.0,0.0,1.0
801137,6000.0,3,10.75,195.73,B,B4,54.0,,1,25000.0,2,2016-03-01,4,648.0,13,19.68,1.0,670.0,674.0,9.0,1.0,1.0,5126.0,52.8,13.0,0,0,Feb-2005,2.0,1.0,0.0,2.0,4.0,4.0,2.0,5.0,2.0,8.0,11.0,4.0,9.0,0.0,0.0,0.0,1.0
801138,6400.0,3,8.39,201.71,B,B1,4234.0,10+ years,0,60000.0,1,2016-03-01,2,162.0,2,6.34,1.0,685.0,689.0,8.0,0.0,0.0,5329.0,57.9,19.0,0,0,Jun-2003,5.0,1.0,1.0,3.0,6.0,6.0,3.0,5.0,3.0,6.0,10.0,6.0,8.0,0.0,0.0,1.0,2.0
801139,5000.0,3,7.35,155.19,A,A4,32.0,5 years,1,49000.0,0,2017-10-01,0,19.0,14,36.81,0.0,730.0,734.0,10.0,0.0,0.0,22539.0,33.5,22.0,0,0,Apr-2007,0.0,1.0,0.0,7.0,7.0,7.0,8.0,12.0,7.0,8.0,14.0,7.0,10.0,0.0,0.0,0.0,0.0
801140,21600.0,3,10.99,707.06,B,B3,13137.0,10+ years,1,96858.0,2,2014-08-01,0,268.0,8,12.08,0.0,675.0,679.0,5.0,0.0,0.0,12229.0,69.5,19.0,0,0,Jan-1996,0.0,1.0,2.0,3.0,3.0,3.0,3.0,5.0,7.0,3.0,9.0,3.0,5.0,0.0,0.0,0.0,2.0
801141,17000.0,3,8.39,535.79,B,B1,49.0,1 year,1,80000.0,0,2016-04-01,4,251.0,8,14.75,0.0,705.0,709.0,8.0,0.0,0.0,18923.0,45.5,19.0,0,0,May-2004,4.0,1.0,0.0,4.0,4.0,4.0,4.0,10.0,6.0,6.0,13.0,4.0,8.0,0.0,0.0,0.0,1.0
801142,10000.0,5,15.31,239.53,C,C4,17695.0,3 years,1,45700.0,1,2014-04-01,0,253.0,21,20.22,0.0,690.0,694.0,11.0,1.0,0.0,10549.0,41.7,20.0,1,0,Aug-1997,0.0,1.0,0.0,6.0,7.0,7.0,7.0,7.0,8.0,10.0,12.0,7.0,11.0,0.0,0.0,0.0,0.0
801143,6000.0,3,11.44,197.69,B,B4,14848.0,5 years,1,25000.0,0,2017-03-01,0,418.0,45,24.2,0.0,765.0,769.0,11.0,0.0,0.0,1818.0,11.5,16.0,0,0,Jan-2005,0.0,1.0,0.0,2.0,2.0,2.0,6.0,7.0,8.0,6.0,8.0,2.0,11.0,0.0,0.0,0.0,2.0
801144,6000.0,3,12.99,202.14,C,C2,174280.0,4 years,0,38000.0,0,2014-11-01,0,710.0,45,5.02,1.0,660.0,664.0,6.0,0.0,0.0,2694.0,59.9,8.0,0,0,Aug-2011,0.0,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0
801145,14750.0,3,14.33,506.49,C,C5,2667.0,9 years,1,41000.0,1,2015-11-01,0,237.0,32,17.83,0.0,680.0,684.0,8.0,0.0,0.0,5980.0,48.6,23.0,0,0,May-2005,0.0,1.0,0.0,2.0,4.0,4.0,2.0,8.0,2.0,7.0,21.0,4.0,8.0,0.0,0.0,0.0,3.0
801146,3200.0,3,15.61,111.89,D,D1,427.0,4 years,1,50000.0,2,2015-07-01,7,353.0,30,13.95,8.0,695.0,699.0,13.0,0.0,0.0,1313.0,14.0,31.0,1,0,Oct-2005,8.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,27.0,3.0,4.0,2.0,13.0,0.0,0.0,0.0,3.0
801147,20475.0,5,12.29,458.47,C,C1,54.0,,2,52000.0,0,2015-10-01,0,73.0,23,23.76,0.0,700.0,704.0,25.0,0.0,0.0,22314.0,30.7,52.0,0,0,Aug-1989,0.0,1.0,1.0,6.0,8.0,8.0,13.0,26.0,8.0,21.0,43.0,8.0,25.0,0.0,0.0,0.0,2.0
801148,20000.0,3,7.89,625.72,A,A5,3333.0,10+ years,0,52000.0,2,2015-02-01,2,418.0,45,12.35,0.0,780.0,784.0,20.0,0.0,0.0,4632.0,8.0,36.0,1,0,Nov-1995,5.0,1.0,0.0,2.0,4.0,4.0,9.0,15.0,6.0,17.0,28.0,4.0,20.0,0.0,0.0,0.0,8.0
801149,24000.0,3,13.59,815.5,C,C2,10756.0,< 1 year,0,45000.0,0,2017-11-01,0,195.0,38,30.08,0.0,695.0,699.0,12.0,0.0,0.0,8852.0,72.6,13.0,1,1,Sep-2010,0.0,1.0,0.0,5.0,8.0,8.0,5.0,5.0,4.0,8.0,8.0,8.0,12.0,0.0,0.0,0.0,1.0
801150,6000.0,3,13.67,204.11,C,C4,22916.0,2 years,1,45000.0,2,2015-11-01,0,455.0,13,14.8,0.0,675.0,679.0,4.0,0.0,0.0,7096.0,88.7,7.0,1,0,Mar-2011,0.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,3.0
801151,10000.0,5,14.08,233.1,C,C3,141140.0,2 years,0,51996.0,0,2017-06-01,0,477.0,7,21.53,0.0,760.0,764.0,10.0,0.0,0.0,2523.0,10.0,21.0,0,0,Jan-2007,0.0,1.0,0.0,3.0,3.0,3.0,5.0,5.0,11.0,6.0,9.0,3.0,10.0,0.0,0.0,0.0,1.0
801152,5000.0,3,13.99,170.87,C,C3,6406.0,10+ years,2,19500.0,1,2017-02-01,5,51.0,13,28.98,0.0,715.0,719.0,5.0,0.0,0.0,17628.0,89.0,7.0,1,0,Apr-1982,6.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,0.0,5.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0
801153,35000.0,5,21.97,966.07,E,E4,4658.0,10+ years,0,88000.0,2,2016-02-01,0,99.0,8,17.16,2.0,680.0,684.0,13.0,0.0,0.0,21866.0,74.1,25.0,0,0,Nov-2003,0.0,1.0,0.0,5.0,5.0,5.0,7.0,12.0,7.0,9.0,17.0,5.0,13.0,0.0,0.0,0.0,2.0
801154,2800.0,3,11.53,92.38,B,B5,41082.0,1 year,2,40000.0,1,2015-10-01,4,307.0,14,31.23,1.0,670.0,674.0,10.0,1.0,1.0,6287.0,21.1,26.0,0,0,Dec-2000,4.0,1.0,3.0,2.0,5.0,5.0,2.0,7.0,10.0,9.0,16.0,5.0,10.0,0.0,0.0,1.0,1.0
801155,28000.0,5,8.19,570.29,A,A5,54.0,,0,78000.0,2,2015-01-01,0,489.0,30,6.46,0.0,825.0,829.0,18.0,0.0,0.0,34466.0,25.5,45.0,0,0,Feb-1993,0.0,1.0,0.0,1.0,2.0,2.0,10.0,27.0,4.0,16.0,39.0,2.0,18.0,0.0,0.0,0.0,2.0
801156,11000.0,3,10.75,358.83,B,B4,718.0,4 years,1,52000.0,0,2016-02-01,0,517.0,14,23.65,0.0,695.0,699.0,9.0,0.0,0.0,6655.0,30.0,14.0,0,0,Feb-2008,0.0,1.0,0.0,4.0,4.0,4.0,4.0,5.0,4.0,7.0,10.0,4.0,9.0,0.0,0.0,0.0,2.0
801157,17000.0,3,11.99,564.57,B,B3,12007.0,1 year,0,130000.0,2,2014-04-01,2,186.0,9,8.55,0.0,715.0,719.0,14.0,0.0,0.0,5482.0,14.9,33.0,0,0,Apr-2005,5.0,1.0,1.0,2.0,6.0,6.0,5.0,14.0,5.0,12.0,27.0,6.0,14.0,0.0,0.0,0.0,10.0
801158,20000.0,5,17.76,505.27,D,D1,11055.0,8 years,0,78000.0,2,2013-11-01,0,171.0,8,21.82,2.0,670.0,674.0,15.0,0.0,0.0,6898.0,77.5,23.0,0,0,Sep-2005,2034.0,1.0,5.0,5.0,5.0,5.0,6.0,7.0,15.0,6.0,7.0,5.0,15.0,0.0,0.0,2.0,1.0
801159,31000.0,3,18.84,1133.84,E,E2,24231.0,1 year,0,76300.0,2,2015-04-01,0,313.0,43,13.72,0.0,675.0,679.0,8.0,0.0,0.0,26238.0,92.7,25.0,0,0,Mar-1993,0.0,1.0,0.0,4.0,5.0,5.0,4.0,14.0,2.0,6.0,17.0,5.0,8.0,0.0,0.0,0.0,3.0
801160,30000.0,5,17.99,761.64,D,D2,28737.0,10+ years,0,60000.0,1,2016-11-01,0,27.0,12,17.82,0.0,715.0,719.0,8.0,0.0,0.0,16425.0,62.0,26.0,0,0,Sep-1995,0.0,1.0,0.0,3.0,3.0,3.0,5.0,11.0,5.0,7.0,18.0,3.0,8.0,0.0,0.0,0.0,1.0
801161,11200.0,3,7.26,347.16,A,A4,59243.0,10+ years,1,36000.0,1,2015-07-01,4,62.0,13,14.25,0.0,680.0,684.0,8.0,0.0,0.0,16021.0,56.2,21.0,0,0,May-2004,4.0,1.0,0.0,6.0,7.0,7.0,6.0,12.0,5.0,8.0,16.0,7.0,8.0,0.0,0.0,0.0,1.0
801162,4000.0,3,12.49,133.8,B,B5,199.0,1 year,1,41000.0,0,2014-06-01,4,146.0,23,26.32,1.0,665.0,669.0,12.0,2.0,2.0,6726.0,47.0,43.0,0,0,Jan-1993,4.0,1.0,0.0,4.0,10.0,10.0,17.0,24.0,7.0,10.0,33.0,13.0,12.0,,0.0,1.0,3.0
801163,15000.0,5,20.89,404.88,D,D4,2399.0,10+ years,0,88000.0,1,2018-08-01,0,549.0,8,24.22,0.0,695.0,699.0,10.0,0.0,0.0,11545.0,42.9,15.0,0,0,Feb-2007,0.0,1.0,0.0,5.0,6.0,6.0,5.0,5.0,7.0,6.0,6.0,6.0,10.0,0.0,0.0,0.0,6.0
801164,15000.0,3,10.99,491.01,B,B2,14019.0,10+ years,1,80000.0,0,2014-04-01,4,275.0,8,15.99,0.0,700.0,704.0,11.0,0.0,0.0,11412.0,62.4,22.0,1,0,Dec-2003,4.0,1.0,1.0,4.0,5.0,5.0,5.0,7.0,8.0,7.0,10.0,5.0,11.0,0.0,0.0,0.0,2.0
801165,12000.0,3,8.19,377.09,A,A5,171638.0,1 year,0,38900.0,1,2014-12-01,0,11.0,5,23.51,0.0,740.0,744.0,2.0,0.0,0.0,16567.0,101.0,10.0,0,0,Oct-1993,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0
801166,25000.0,3,6.08,761.46,A,A2,55.0,10+ years,2,130000.0,0,2017-11-01,4,163.0,21,15.41,0.0,805.0,809.0,10.0,0.0,0.0,12534.0,18.7,16.0,0,0,Aug-1990,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,5.0,7.0,10.0,2.0,10.0,0.0,0.0,0.0,1.0
801167,23000.0,5,15.05,547.78,C,C4,7003.0,5 years,0,98500.0,1,2017-06-01,4,184.0,26,25.38,0.0,705.0,709.0,14.0,0.0,0.0,27921.0,80.7,23.0,0,0,Mar-1994,4.0,1.0,0.0,4.0,6.0,6.0,5.0,7.0,10.0,7.0,12.0,6.0,14.0,0.0,0.0,0.0,1.0
801168,16500.0,5,12.62,372.23,C,C1,12141.0,10+ years,0,78000.0,0,2017-09-01,0,359.0,43,11.64,0.0,720.0,724.0,7.0,0.0,0.0,14207.0,50.9,29.0,0,0,May-1998,0.0,1.0,0.0,2.0,2.0,2.0,4.0,17.0,4.0,5.0,21.0,2.0,7.0,0.0,0.0,0.0,1.0
801169,35000.0,5,12.99,796.18,C,C2,46572.0,10+ years,0,110000.0,2,2015-02-01,4,9.0,7,25.7,0.0,670.0,674.0,25.0,0.0,0.0,36198.0,65.6,65.0,0,0,Dec-1995,4.0,1.0,0.0,8.0,13.0,13.0,9.0,14.0,31.0,16.0,23.0,13.0,25.0,0.0,0.0,0.0,3.0
801170,10000.0,3,10.49,324.98,B,B3,100.0,9 years,0,40000.0,1,2016-10-01,2,282.0,7,18.81,0.0,690.0,694.0,7.0,0.0,0.0,9560.0,80.3,13.0,0,0,Feb-2002,5.0,1.0,0.0,3.0,6.0,6.0,3.0,4.0,4.0,6.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0
801171,8000.0,3,9.17,255.04,B,B2,26023.0,10+ years,1,30000.0,1,2015-11-01,4,20.0,15,28.4,0.0,665.0,669.0,11.0,0.0,0.0,11652.0,70.2,18.0,0,0,Oct-1999,4.0,1.0,2.0,3.0,7.0,7.0,3.0,3.0,6.0,10.0,12.0,7.0,11.0,0.0,0.0,0.0,2.0
801172,29900.0,5,20.75,804.7,E,E2,184.0,7 years,1,65000.0,0,2016-03-01,0,429.0,8,26.96,0.0,695.0,699.0,14.0,0.0,0.0,16133.0,67.5,35.0,0,0,Jul-1999,0.0,1.0,1.0,4.0,11.0,11.0,4.0,11.0,9.0,11.0,26.0,11.0,14.0,0.0,0.0,0.0,1.0
801173,15000.0,5,15.61,361.67,C,C5,199.0,8 years,1,45000.0,2,2014-03-01,9,178.0,23,5.81,0.0,700.0,704.0,5.0,0.0,0.0,8709.0,62.7,9.0,0,0,Jun-1994,10.0,1.0,0.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0,8.0,4.0,5.0,0.0,0.0,0.0,1.0
801174,24000.0,5,15.59,578.42,C,C5,153878.0,10+ years,0,65000.0,1,2016-08-01,0,145.0,8,14.44,0.0,680.0,684.0,7.0,0.0,0.0,10183.0,54.2,19.0,1,0,Jan-2003,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,10.0,4.0,6.0,1.0,7.0,0.0,0.0,0.0,2.0
801175,19600.0,5,14.46,460.75,C,C4,127120.0,3 years,0,60000.0,0,2016-06-01,0,194.0,38,22.02,0.0,765.0,769.0,10.0,0.0,0.0,11057.0,39.2,20.0,0,0,Mar-1998,0.0,1.0,0.0,1.0,5.0,5.0,1.0,6.0,2.0,7.0,15.0,5.0,10.0,0.0,0.0,0.0,0.0
801176,13225.0,5,19.52,346.86,E,E2,5047.0,10+ years,1,46000.0,1,2014-06-01,0,519.0,9,19.33,0.0,705.0,709.0,5.0,0.0,0.0,7524.0,46.7,10.0,1,0,Jul-2002,0.0,1.0,0.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0
801177,20000.0,5,14.46,470.15,C,C4,97.0,10+ years,0,91650.0,1,2016-02-01,0,503.0,8,1.32,0.0,680.0,684.0,4.0,1.0,1.0,3168.0,42.2,14.0,0,0,Sep-2009,0.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,7.0,2.0,4.0,0.0,0.0,0.0,1.0
801178,15350.0,3,13.11,518.02,B,B4,291054.0,8 years,0,46333.0,2,2013-06-01,0,667.0,42,21.99,0.0,730.0,734.0,13.0,0.0,0.0,9264.0,43.1,26.0,0,0,Jan-1994,38987.0,1.0,0.0,2.0,3.0,3.0,3.0,5.0,5.0,9.0,19.0,3.0,13.0,0.0,0.0,0.0,3.0
801179,9000.0,3,9.17,286.92,B,B1,598.0,3 years,1,76000.0,0,2014-06-01,0,56.0,8,11.86,0.0,695.0,699.0,9.0,0.0,0.0,8320.0,41.8,17.0,0,0,Mar-2007,0.0,1.0,0.0,2.0,4.0,4.0,2.0,3.0,7.0,7.0,10.0,4.0,9.0,0.0,0.0,0.0,2.0
801180,22400.0,5,22.99,631.34,F,F1,8565.0,5 years,1,45000.0,1,2015-02-01,0,116.0,14,29.63,0.0,675.0,679.0,8.0,0.0,0.0,14231.0,53.7,13.0,1,0,Apr-2007,0.0,1.0,0.0,2.0,5.0,5.0,2.0,3.0,5.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0
801181,16000.0,3,15.59,559.28,C,C5,54.0,,2,36000.0,0,2016-10-01,0,349.0,44,32.07,1.0,700.0,704.0,10.0,0.0,0.0,16262.0,50.2,25.0,0,0,Oct-1965,0.0,1.0,2.0,2.0,6.0,6.0,4.0,11.0,5.0,9.0,19.0,6.0,10.0,0.0,0.0,0.0,2.0
801182,10000.0,3,12.49,334.49,B,B5,108300.0,< 1 year,1,105000.0,0,2014-09-01,10,468.0,0,21.25,0.0,710.0,714.0,14.0,0.0,0.0,31479.0,89.9,37.0,0,0,Sep-1998,11.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,28.0,2.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0
801183,10350.0,3,7.9,323.86,A,A4,54.0,,2,24600.0,1,2012-02-01,0,271.0,35,8.3,0.0,730.0,734.0,6.0,0.0,0.0,14754.0,50.5,25.0,1,0,Jul-1996,193.0,1.0,,,,,,,,,,,,,,,
801184,30000.0,3,8.99,953.86,B,B1,97.0,< 1 year,1,73000.0,1,2016-06-01,4,548.0,36,20.66,0.0,690.0,694.0,23.0,0.0,0.0,30148.0,70.6,25.0,0,0,Feb-2007,4.0,1.0,0.0,14.0,18.0,18.0,17.0,17.0,1.0,22.0,23.0,18.0,23.0,0.0,0.0,0.0,1.0
801185,6250.0,3,13.65,212.55,C,C1,519.0,10+ years,1,65000.0,0,2014-03-01,0,681.0,10,1.88,1.0,660.0,664.0,7.0,0.0,0.0,2131.0,33.8,18.0,0,0,Apr-1983,0.0,1.0,6.0,2.0,4.0,4.0,2.0,7.0,2.0,6.0,14.0,4.0,7.0,0.0,0.0,0.0,1.0
801186,8000.0,3,11.48,263.74,B,B5,841.0,2 years,1,87000.0,0,2016-01-01,4,171.0,8,27.78,0.0,725.0,729.0,15.0,0.0,0.0,41686.0,76.3,31.0,0,0,Jul-1986,4.0,1.0,0.0,6.0,6.0,6.0,9.0,11.0,14.0,12.0,17.0,6.0,15.0,0.0,0.0,0.0,1.0
801187,27600.0,3,17.76,994.49,D,D1,3329.0,2 years,2,176498.0,1,2013-12-01,0,524.0,20,25.53,0.0,685.0,689.0,19.0,0.0,0.0,37604.0,68.9,37.0,1,0,Oct-1994,38.0,1.0,1.0,7.0,9.0,9.0,8.0,12.0,11.0,13.0,22.0,9.0,19.0,0.0,0.0,0.0,3.0
801188,12000.0,3,15.27,417.58,C,C4,350440.0,6 years,0,55000.0,1,2012-02-01,0,162.0,2,12.72,0.0,675.0,679.0,12.0,0.0,0.0,20216.0,93.1,29.0,1,0,Dec-1987,60798.0,1.0,,,,,,,,,,,,,,,
801189,8500.0,3,10.99,278.24,B,B4,75208.0,5 years,0,101000.0,1,2015-05-01,0,614.0,3,14.35,0.0,695.0,699.0,10.0,1.0,0.0,8493.0,90.9,20.0,1,0,May-1995,0.0,1.0,0.0,4.0,6.0,6.0,4.0,4.0,8.0,6.0,9.0,6.0,10.0,0.0,0.0,0.0,3.0
801190,6000.0,3,13.44,203.44,C,C3,18514.0,6 years,1,20760.0,2,2016-01-01,4,261.0,8,14.62,0.0,755.0,759.0,13.0,0.0,0.0,1553.0,4.6,29.0,0,0,Sep-2003,4.0,1.0,0.0,2.0,3.0,3.0,5.0,15.0,3.0,11.0,26.0,3.0,12.0,0.0,0.0,0.0,7.0
801191,16000.0,3,14.49,550.66,C,C4,227.0,< 1 year,1,55000.0,1,2016-09-01,0,209.0,21,7.59,0.0,690.0,694.0,9.0,0.0,0.0,4923.0,96.5,15.0,0,0,Oct-1976,0.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,8.0,2.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0
801192,20000.0,3,8.19,628.49,A,A5,161.0,10+ years,0,133000.0,1,2015-02-01,0,177.0,26,19.3,1.0,715.0,719.0,20.0,0.0,0.0,19414.0,41.7,32.0,1,0,Mar-1991,0.0,1.0,0.0,6.0,9.0,9.0,7.0,8.0,8.0,14.0,18.0,9.0,20.0,0.0,0.0,0.0,1.0
801193,18000.0,5,23.99,517.72,E,E2,146324.0,< 1 year,1,41000.0,1,2017-04-01,0,17.0,13,7.38,0.0,700.0,704.0,7.0,0.0,0.0,6079.0,50.2,8.0,0,1,Apr-2013,0.0,1.0,0.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,7.0,0.0,0.0,0.0,3.0
801194,7450.0,3,11.14,244.4,B,B2,296237.0,9 years,0,43000.0,0,2013-06-01,0,500.0,27,22.66,0.0,725.0,729.0,13.0,0.0,0.0,17494.0,64.1,31.0,0,0,Dec-1998,40676.0,1.0,0.0,6.0,8.0,8.0,7.0,11.0,14.0,9.0,13.0,8.0,13.0,0.0,0.0,0.0,2.0
801195,10000.0,3,10.49,324.98,B,B3,103.0,3 years,1,66000.0,0,2014-11-01,0,145.0,8,19.15,1.0,695.0,699.0,16.0,0.0,0.0,6405.0,51.2,22.0,0,0,Jan-1998,0.0,1.0,0.0,3.0,3.0,3.0,3.0,5.0,14.0,5.0,8.0,3.0,16.0,0.0,0.0,0.0,1.0
801196,10000.0,3,18.25,362.78,D,D5,219111.0,< 1 year,1,85000.0,1,2011-10-01,0,91.0,7,4.6,0.0,660.0,664.0,7.0,0.0,0.0,13377.0,71.9,11.0,1,0,Dec-2007,38.0,1.0,,,,,,,,,,,,,,,
801197,35000.0,3,11.99,1162.34,B,B3,12795.0,3 years,0,138000.0,2,2014-01-01,4,424.0,24,16.53,0.0,685.0,689.0,14.0,0.0,0.0,59938.0,61.7,35.0,0,0,Aug-1995,4.0,1.0,0.0,7.0,7.0,7.0,7.0,8.0,10.0,9.0,13.0,7.0,14.0,0.0,0.0,0.0,4.0
801198,35000.0,3,16.29,1235.52,C,C4,319585.0,9 years,0,112000.0,2,2013-01-01,1,53.0,19,11.35,0.0,745.0,749.0,12.0,0.0,0.0,20378.0,44.3,25.0,1,0,Dec-1997,1.0,1.0,0.0,1.0,2.0,2.0,3.0,8.0,7.0,6.0,14.0,2.0,11.0,0.0,0.0,0.0,0.0
801199,5000.0,3,11.47,164.81,B,B5,1430.0,8 years,2,19000.0,1,2016-02-01,2,512.0,21,22.87,0.0,705.0,709.0,14.0,1.0,1.0,4695.0,26.4,16.0,0,0,Jun-2007,5.0,1.0,0.0,5.0,8.0,8.0,5.0,6.0,2.0,13.0,14.0,8.0,14.0,0.0,0.0,0.0,1.0
801200,18000.0,3,6.62,552.67,A,A2,289770.0,10+ years,0,86000.0,0,2013-06-01,0,109.0,21,29.75,0.0,765.0,769.0,14.0,0.0,0.0,15296.0,21.3,37.0,0,0,Sep-1995,0.0,1.0,0.0,2.0,4.0,4.0,6.0,12.0,15.0,10.0,18.0,4.0,14.0,0.0,0.0,0.0,3.0
801201,24000.0,3,6.68,737.55,A,A3,5922.0,10+ years,0,69000.0,1,2015-03-01,0,430.0,7,21.65,0.0,670.0,674.0,9.0,0.0,0.0,39816.0,77.0,22.0,0,0,Dec-1989,0.0,1.0,0.0,4.0,5.0,5.0,5.0,10.0,2.0,7.0,16.0,5.0,9.0,0.0,0.0,0.0,2.0
801202,10425.0,3,19.89,386.85,E,E3,169904.0,10+ years,0,86457.0,2,2016-01-01,0,557.0,7,30.65,2.0,660.0,664.0,19.0,1.0,1.0,7808.0,69.0,31.0,1,0,Sep-1999,0.0,1.0,2.0,6.0,12.0,12.0,7.0,10.0,9.0,12.0,21.0,9.0,16.0,,0.0,2.0,4.0
801203,12700.0,5,22.2,352.21,E,E4,54.0,,0,36300.0,2,2013-08-01,0,72.0,10,11.87,0.0,675.0,679.0,4.0,0.0,0.0,13387.0,92.3,7.0,1,0,Apr-2002,106.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,3.0,4.0,3.0,4.0,0.0,0.0,0.0,2.0
801204,10000.0,3,11.47,329.62,B,B5,7429.0,10+ years,0,46000.0,2,2016-02-01,0,137.0,32,22.88,0.0,685.0,689.0,10.0,0.0,0.0,22077.0,78.0,21.0,0,0,Jun-2000,0.0,1.0,0.0,4.0,8.0,8.0,4.0,7.0,4.0,8.0,15.0,8.0,10.0,0.0,0.0,0.0,2.0
801205,14000.0,3,12.79,470.31,C,C1,32.0,10+ years,1,66000.0,0,2016-09-01,0,143.0,8,16.93,0.0,680.0,684.0,13.0,0.0,0.0,16896.0,42.5,14.0,1,0,Jan-2009,0.0,1.0,1.0,7.0,10.0,10.0,7.0,7.0,1.0,11.0,11.0,10.0,13.0,0.0,0.0,0.0,5.0
801206,30000.0,5,21.67,822.95,E,E5,59.0,4 years,1,250000.0,2,2015-02-01,0,17.0,13,7.41,0.0,705.0,709.0,9.0,0.0,0.0,19451.0,82.4,24.0,0,0,Aug-2003,0.0,1.0,0.0,2.0,4.0,4.0,3.0,8.0,11.0,5.0,13.0,4.0,9.0,0.0,0.0,0.0,2.0
801207,19200.0,3,13.99,656.12,C,C4,20028.0,10+ years,0,93000.0,1,2015-04-01,0,176.0,3,32.25,1.0,675.0,679.0,14.0,0.0,0.0,17501.0,59.7,30.0,0,0,Jun-2006,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2.0,12.0,8.0,12.0,3.0,14.0,0.0,0.0,0.0,2.0
801208,16000.0,3,5.32,481.84,A,A1,1777.0,3 years,1,235000.0,1,2016-04-01,4,62.0,13,5.45,2.0,680.0,684.0,16.0,0.0,0.0,30074.0,45.0,41.0,0,0,Feb-1990,4.0,1.0,1.0,9.0,12.0,12.0,11.0,19.0,6.0,15.0,32.0,12.0,16.0,0.0,0.0,0.0,2.0
801209,12000.0,3,13.99,410.08,C,C3,230995.0,1 year,0,36000.0,2,2011-05-01,0,337.0,14,9.9,0.0,690.0,694.0,5.0,0.0,0.0,828.0,26.7,21.0,1,0,Jul-1996,193.0,1.0,,,,,,,,,,,,,,,
